Signal-1,Signal-2,Signal-3
400.0,471.0,12831.0
400.0,470.0,12831.0
399.0,471.0,12839.0
399.0,470.0,12839.0
399.0,471.0,12839.0
399.0,470.0,12839.0
400.0,471.0,12831.0
401.0,471.0,12823.0
400.0,471.0,12831.0
401.0,470.0,12823.0
400.0,471.0,12831.0
401.0,470.0,12823.0
402.0,470.0,12815.0
400.0,470.0,12831.0
400.0,470.0,12831.0
399.0,470.0,12839.0
400.0,471.0,12831.0
401.0,471.0,12823.0
400.0,469.0,12831.0
400.0,471.0,12831.0
400.0,470.0,12831.0
399.0,471.0,12839.0
402.0,471.0,12815.0
400.0,470.0,12831.0
401.0,471.0,12823.0
400.0,470.0,12831.0
401.0,471.0,12824.0
401.0,471.0,12824.0
401.0,471.0,12824.0
399.0,470.0,12840.0
401.0,471.0,12824.0
399.0,472.0,12840.0
400.0,470.0,12832.0
400.0,470.0,12832.0
399.0,470.0,12840.0
399.0,470.0,12839.0
400.0,470.0,12831.0
399.0,470.0,12839.0
401.0,470.0,12823.0
400.0,470.0,12831.0
399.0,470.0,12839.0
402.0,471.0,12816.0
400.0,471.0,12832.0
400.0,470.0,12832.0
401.0,470.0,12824.0
400.0,470.0,12832.0
402.0,471.0,12816.0
401.0,469.0,12824.0
400.0,471.0,12832.0
400.0,470.0,12832.0
401.0,470.0,12824.0
400.0,471.0,12832.0
400.0,469.0,12832.0
399.0,470.0,12840.0
402.0,470.0,12816.0
400.0,470.0,12832.0
400.0,471.0,12832.0
400.0,471.0,12832.0
401.0,471.0,12824.0
399.0,472.0,12840.0
401.0,471.0,12824.0
401.0,471.0,12824.0
399.0,470.0,12840.0
399.0,470.0,12840.0
400.0,469.0,12832.0
401.0,472.0,12824.0
401.0,471.0,12824.0
400.0,471.0,12832.0
399.0,470.0,12840.0
401.0,470.0,12824.0
401.0,471.0,12824.0
400.0,471.0,12832.0
399.0,470.0,12840.0
400.0,470.0,12832.0
400.0,471.0,12832.0
400.0,470.0,12832.0
400.0,472.0,12832.0
400.0,471.0,12832.0
401.0,471.0,12824.0
400.0,470.0,12832.0
401.0,470.0,12825.0
401.0,471.0,12825.0
401.0,470.0,12825.0
399.0,471.0,12841.0
400.0,470.0,12833.0
400.0,470.0,12833.0
401.0,471.0,12825.0
400.0,470.0,12833.0
400.0,471.0,12833.0
400.0,471.0,12833.0
400.0,471.0,12833.0
400.0,470.0,12833.0
401.0,471.0,12825.0
400.0,471.0,12833.0
401.0,472.0,12825.0
401.0,470.0,12825.0
400.0,471.0,12833.0
400.0,470.0,12833.0
400.0,470.0,12833.0
400.0,471.0,12833.0
400.0,469.0,12833.0
401.0,470.0,12825.0
400.0,470.0,12833.0
401.0,469.0,12825.0
400.0,471.0,12833.0
401.0,470.0,12825.0
400.0,470.0,12833.0
400.0,471.0,12833.0
400.0,470.0,12833.0
400.0,471.0,12833.0
400.0,470.0,12833.0
400.0,470.0,12833.0
400.0,471.0,12833.0
400.0,471.0,12833.0
401.0,470.0,12825.0
401.0,472.0,12826.0
401.0,470.0,12826.0
400.0,470.0,12834.0
402.0,471.0,12818.0
401.0,471.0,12826.0
400.0,469.0,12834.0
400.0,470.0,12834.0
399.0,471.0,12842.0
400.0,471.0,12834.0
400.0,470.0,12834.0
399.0,471.0,12842.0
401.0,471.0,12826.0
400.0,470.0,12834.0
401.0,470.0,12826.0
401.0,471.0,12826.0
400.0,470.0,12834.0
400.0,470.0,12834.0
401.0,471.0,12826.0
399.0,470.0,12842.0
401.0,470.0,12826.0
400.0,470.0,12834.0
399.0,471.0,12842.0
401.0,470.0,12826.0
399.0,470.0,12842.0
399.0,471.0,12842.0
401.0,470.0,12826.0
400.0,471.0,12834.0
400.0,470.0,12834.0
401.0,470.0,12826.0
399.0,470.0,12842.0
401.0,471.0,12826.0
401.0,471.0,12826.0
400.0,472.0,12834.0
400.0,471.0,12834.0
400.0,470.0,12834.0
400.0,471.0,12834.0
400.0,469.0,12834.0
400.0,471.0,12834.0
399.0,471.0,12842.0
399.0,470.0,12842.0
399.0,470.0,12842.0
400.0,471.0,12834.0
400.0,471.0,12834.0
399.0,472.0,12842.0
400.0,471.0,12834.0
400.0,470.0,12834.0
401.0,471.0,12826.0
400.0,471.0,12834.0
400.0,472.0,12834.0
401.0,470.0,12826.0
401.0,469.0,12826.0
401.0,472.0,12826.0
400.0,471.0,12834.0
400.0,470.0,12834.0
403.0,471.0,12811.0
400.0,470.0,12835.0
400.0,470.0,12835.0
401.0,470.0,12827.0
401.0,470.0,12827.0
402.0,471.0,12819.0
400.0,471.0,12835.0
401.0,470.0,12827.0
399.0,471.0,12843.0
401.0,470.0,12827.0
401.0,470.0,12827.0
402.0,471.0,12819.0
400.0,471.0,12835.0
401.0,470.0,12827.0
401.0,471.0,12828.0
399.0,470.0,12843.0
400.0,470.0,12835.0
400.0,471.0,12835.0
399.0,470.0,12843.0
401.0,470.0,12827.0
400.0,471.0,12835.0
400.0,470.0,12835.0
399.0,471.0,12843.0
401.0,471.0,12827.0
399.0,470.0,12843.0
400.0,471.0,12835.0
400.0,469.0,12835.0
400.0,471.0,12835.0
401.0,471.0,12827.0
401.0,470.0,12828.0
400.0,470.0,12836.0
401.0,471.0,12828.0
400.0,470.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
401.0,470.0,12828.0
399.0,471.0,12844.0
400.0,470.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
401.0,472.0,12828.0
401.0,470.0,12828.0
399.0,470.0,12844.0
402.0,470.0,12820.0
400.0,471.0,12836.0
400.0,471.0,12836.0
402.0,471.0,12820.0
400.0,471.0,12836.0
399.0,471.0,12844.0
400.0,470.0,12836.0
399.0,470.0,12844.0
401.0,471.0,12828.0
400.0,470.0,12836.0
401.0,470.0,12828.0
401.0,470.0,12828.0
401.0,471.0,12829.0
400.0,470.0,12837.0
400.0,472.0,12837.0
400.0,472.0,12837.0
400.0,470.0,12837.0
402.0,470.0,12821.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
399.0,472.0,12845.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,472.0,12829.0
399.0,472.0,12845.0
400.0,471.0,12837.0
401.0,471.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
403.0,471.0,12813.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,472.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
403.0,471.0,12814.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
401.0,470.0,12830.0
400.0,471.0,12838.0
400.0,470.0,12838.0
400.0,470.0,12838.0
399.0,471.0,12846.0
400.0,471.0,12838.0
400.0,470.0,12838.0
399.0,471.0,12845.0
399.0,470.0,12845.0
402.0,471.0,12822.0
399.0,472.0,12845.0
400.0,469.0,12837.0
401.0,471.0,12830.0
400.0,470.0,12838.0
400.0,470.0,12838.0
400.0,470.0,12838.0
399.0,472.0,12845.0
400.0,470.0,12837.0
399.0,471.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,471.0,12829.0
400.0,472.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
401.0,469.0,12830.0
401.0,472.0,12830.0
400.0,471.0,12838.0
400.0,471.0,12838.0
402.0,471.0,12822.0
400.0,471.0,12838.0
400.0,470.0,12838.0
401.0,472.0,12830.0
400.0,472.0,12838.0
398.0,470.0,12854.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,472.0,12838.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
399.0,470.0,12846.0
400.0,472.0,12838.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,471.0,12838.0
399.0,470.0,12846.0
400.0,470.0,12838.0
401.0,471.0,12830.0
399.0,471.0,12846.0
400.0,471.0,12838.0
400.0,470.0,12838.0
399.0,470.0,12845.0
401.0,470.0,12830.0
400.0,470.0,12838.0
401.0,470.0,12830.0
399.0,471.0,12846.0
399.0,470.0,12845.0
400.0,470.0,12837.0
401.0,471.0,12830.0
400.0,471.0,12838.0
400.0,470.0,12838.0
401.0,471.0,12830.0
400.0,470.0,12838.0
399.0,470.0,12846.0
401.0,471.0,12830.0
401.0,471.0,12830.0
399.0,470.0,12846.0
400.0,470.0,12838.0
400.0,470.0,12838.0
400.0,469.0,12838.0
400.0,471.0,12838.0
400.0,470.0,12838.0
400.0,470.0,12838.0
400.0,470.0,12838.0
400.0,470.0,12838.0
401.0,471.0,12830.0
399.0,471.0,12846.0
400.0,470.0,12838.0
402.0,471.0,12822.0
401.0,470.0,12830.0
400.0,470.0,12838.0
400.0,471.0,12838.0
400.0,470.0,12838.0
400.0,471.0,12838.0
399.0,470.0,12846.0
399.0,471.0,12846.0
399.0,471.0,12846.0
399.0,471.0,12846.0
399.0,470.0,12845.0
399.0,470.0,12845.0
400.0,471.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
401.0,471.0,12829.0
400.0,470.0,12837.0
401.0,470.0,12830.0
400.0,469.0,12838.0
400.0,471.0,12838.0
400.0,470.0,12838.0
399.0,471.0,12845.0
400.0,470.0,12837.0
399.0,469.0,12845.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,470.0,12837.0
398.0,470.0,12853.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,472.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
402.0,470.0,12822.0
398.0,471.0,12853.0
400.0,470.0,12837.0
401.0,470.0,12829.0
401.0,470.0,12830.0
400.0,470.0,12838.0
400.0,470.0,12838.0
399.0,470.0,12845.0
401.0,470.0,12830.0
399.0,470.0,12845.0
400.0,471.0,12837.0
401.0,470.0,12830.0
400.0,470.0,12838.0
399.0,471.0,12845.0
400.0,470.0,12837.0
399.0,470.0,12845.0
399.0,469.0,12845.0
402.0,470.0,12821.0
399.0,471.0,12845.0
400.0,469.0,12837.0
399.0,470.0,12845.0
399.0,470.0,12845.0
400.0,470.0,12837.0
399.0,470.0,12845.0
401.0,472.0,12829.0
401.0,470.0,12829.0
398.0,469.0,12853.0
400.0,469.0,12837.0
401.0,471.0,12829.0
400.0,470.0,12837.0
401.0,471.0,12829.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,469.0,12837.0
401.0,471.0,12829.0
399.0,471.0,12845.0
398.0,469.0,12853.0
400.0,470.0,12837.0
399.0,469.0,12845.0
400.0,469.0,12837.0
401.0,471.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,469.0,12837.0
402.0,469.0,12821.0
401.0,472.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
401.0,470.0,12829.0
398.0,469.0,12853.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,469.0,12837.0
398.0,470.0,12853.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
399.0,472.0,12845.0
401.0,470.0,12829.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
399.0,470.0,12845.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
399.0,470.0,12845.0
402.0,470.0,12821.0
400.0,472.0,12837.0
398.0,470.0,12853.0
400.0,470.0,12837.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,472.0,12837.0
400.0,470.0,12837.0
399.0,469.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,471.0,12837.0
399.0,470.0,12845.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,469.0,12837.0
400.0,469.0,12837.0
400.0,470.0,12837.0
400.0,469.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,469.0,12837.0
400.0,470.0,12837.0
402.0,470.0,12822.0
400.0,471.0,12838.0
400.0,469.0,12838.0
400.0,471.0,12838.0
400.0,470.0,12838.0
399.0,470.0,12845.0
400.0,470.0,12837.0
401.0,471.0,12830.0
400.0,471.0,12838.0
400.0,471.0,12838.0
399.0,470.0,12845.0
400.0,471.0,12837.0
400.0,471.0,12837.0
399.0,470.0,12845.0
400.0,471.0,12837.0
400.0,470.0,12837.0
399.0,470.0,12845.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,469.0,12837.0
399.0,470.0,12845.0
399.0,470.0,12845.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
398.0,470.0,12853.0
402.0,471.0,12821.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,469.0,12829.0
398.0,470.0,12853.0
400.0,470.0,12837.0
400.0,469.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
401.0,471.0,12829.0
401.0,470.0,12829.0
400.0,470.0,12837.0
402.0,471.0,12821.0
399.0,470.0,12845.0
401.0,472.0,12829.0
400.0,471.0,12837.0
402.0,471.0,12821.0
399.0,470.0,12845.0
401.0,470.0,12829.0
399.0,471.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
399.0,470.0,12845.0
400.0,470.0,12837.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
399.0,471.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
399.0,470.0,12845.0
402.0,470.0,12821.0
398.0,470.0,12853.0
399.0,470.0,12845.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,469.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
399.0,470.0,12845.0
399.0,471.0,12845.0
400.0,470.0,12837.0
401.0,469.0,12829.0
401.0,470.0,12829.0
401.0,471.0,12829.0
399.0,470.0,12845.0
399.0,471.0,12845.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,469.0,12829.0
400.0,470.0,12837.0
398.0,470.0,12853.0
399.0,471.0,12845.0
400.0,472.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,469.0,12829.0
400.0,470.0,12837.0
399.0,471.0,12845.0
399.0,470.0,12845.0
400.0,471.0,12837.0
402.0,470.0,12821.0
399.0,470.0,12845.0
400.0,471.0,12837.0
399.0,470.0,12845.0
400.0,469.0,12837.0
401.0,470.0,12829.0
400.0,471.0,12837.0
399.0,469.0,12845.0
400.0,470.0,12837.0
399.0,469.0,12845.0
399.0,470.0,12844.0
400.0,470.0,12836.0
399.0,471.0,12844.0
401.0,470.0,12828.0
400.0,470.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12829.0
400.0,471.0,12837.0
400.0,469.0,12837.0
401.0,471.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
402.0,470.0,12821.0
400.0,470.0,12837.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
399.0,470.0,12845.0
398.0,470.0,12852.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12829.0
400.0,472.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
399.0,469.0,12845.0
399.0,471.0,12844.0
399.0,470.0,12844.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,471.0,12828.0
400.0,471.0,12836.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,471.0,12829.0
402.0,469.0,12821.0
400.0,470.0,12837.0
399.0,469.0,12845.0
399.0,471.0,12845.0
402.0,470.0,12821.0
400.0,471.0,12837.0
399.0,471.0,12845.0
399.0,471.0,12845.0
399.0,471.0,12845.0
401.0,471.0,12829.0
400.0,471.0,12837.0
399.0,470.0,12845.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,472.0,12837.0
400.0,472.0,12837.0
399.0,470.0,12844.0
400.0,469.0,12836.0
399.0,470.0,12844.0
399.0,470.0,12844.0
399.0,471.0,12844.0
400.0,470.0,12836.0
399.0,471.0,12844.0
401.0,469.0,12828.0
399.0,470.0,12844.0
401.0,470.0,12828.0
400.0,472.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,471.0,12836.0
399.0,472.0,12844.0
401.0,469.0,12828.0
401.0,472.0,12828.0
398.0,471.0,12852.0
400.0,471.0,12836.0
399.0,470.0,12844.0
400.0,470.0,12836.0
400.0,469.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
401.0,470.0,12828.0
399.0,471.0,12844.0
400.0,470.0,12836.0
400.0,469.0,12836.0
400.0,470.0,12836.0
401.0,471.0,12828.0
401.0,470.0,12828.0
398.0,470.0,12852.0
401.0,470.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
399.0,471.0,12844.0
399.0,470.0,12844.0
400.0,469.0,12836.0
399.0,470.0,12844.0
400.0,469.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,469.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,472.0,12836.0
400.0,470.0,12836.0
400.0,469.0,12836.0
402.0,470.0,12820.0
401.0,469.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,470.0,12836.0
399.0,471.0,12844.0
400.0,471.0,12836.0
400.0,470.0,12836.0
399.0,471.0,12844.0
400.0,470.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,469.0,12836.0
401.0,470.0,12828.0
400.0,469.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
400.0,469.0,12836.0
401.0,471.0,12828.0
400.0,471.0,12836.0
399.0,471.0,12844.0
401.0,470.0,12828.0
398.0,470.0,12852.0
400.0,470.0,12836.0
399.0,470.0,12844.0
401.0,470.0,12828.0
401.0,470.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,469.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
399.0,469.0,12844.0
401.0,470.0,12828.0
401.0,471.0,12828.0
399.0,470.0,12844.0
400.0,471.0,12836.0
400.0,471.0,12836.0
401.0,470.0,12828.0
399.0,470.0,12844.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
399.0,470.0,12844.0
400.0,469.0,12836.0
399.0,470.0,12844.0
399.0,471.0,12844.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,471.0,12828.0
400.0,471.0,12836.0
399.0,470.0,12844.0
401.0,472.0,12828.0
399.0,470.0,12844.0
400.0,471.0,12836.0
400.0,470.0,12836.0
399.0,470.0,12844.0
402.0,470.0,12820.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
401.0,471.0,12828.0
399.0,470.0,12844.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,472.0,12828.0
400.0,471.0,12836.0
398.0,470.0,12852.0
400.0,469.0,12836.0
399.0,470.0,12844.0
398.0,472.0,12852.0
400.0,470.0,12836.0
398.0,471.0,12852.0
401.0,470.0,12828.0
399.0,470.0,12844.0
400.0,471.0,12836.0
401.0,471.0,12828.0
401.0,471.0,12828.0
399.0,470.0,12844.0
399.0,470.0,12844.0
401.0,471.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,471.0,12836.0
400.0,471.0,12836.0
399.0,470.0,12844.0
400.0,471.0,12836.0
400.0,470.0,12836.0
400.0,469.0,12836.0
400.0,470.0,12836.0
401.0,471.0,12828.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,470.0,12836.0
400.0,472.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
401.0,471.0,12828.0
399.0,469.0,12844.0
401.0,470.0,12828.0
400.0,469.0,12836.0
400.0,471.0,12836.0
401.0,472.0,12828.0
400.0,470.0,12836.0
400.0,471.0,12836.0
401.0,470.0,12828.0
400.0,471.0,12836.0
400.0,470.0,12836.0
401.0,471.0,12828.0
400.0,469.0,12836.0
400.0,470.0,12836.0
402.0,470.0,12820.0
400.0,470.0,12836.0
402.0,470.0,12821.0
400.0,470.0,12837.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
399.0,471.0,12845.0
401.0,470.0,12829.0
400.0,469.0,12837.0
400.0,471.0,12837.0
400.0,469.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,471.0,12837.0
401.0,470.0,12829.0
400.0,470.0,12837.0
400.0,470.0,12837.0
401.0,470.0,12829.0
401.0,469.0,12829.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,471.0,12837.0
401.0,470.0,12829.0
401.0,471.0,12829.0
400.0,469.0,12837.0
401.0,471.0,12829.0
400.0,470.0,12837.0
400.0,469.0,12837.0
400.0,470.0,12837.0
399.0,471.0,12845.0
400.0,471.0,12837.0
398.0,470.0,12853.0
399.0,470.0,12845.0
401.0,470.0,12829.0
399.0,471.0,12845.0
400.0,470.0,12837.0
400.0,471.0,12837.0
400.0,471.0,12837.0
400.0,470.0,12837.0
400.0,469.0,12837.0
401.0,470.0,12829.0
399.0,470.0,12845.0
400.0,469.0,12837.0
399.0,472.0,12845.0
398.0,471.0,12853.0
401.0,470.0,12829.0
402.0,471.0,12821.0
402.0,471.0,12821.0
403.0,470.0,12814.0
406.0,471.0,12790.0
406.0,471.0,12791.0
408.0,472.0,12776.0
410.0,472.0,12761.0
413.0,471.0,12738.0
413.0,472.0,12739.0
416.0,471.0,12717.0
417.0,471.0,12710.0
416.0,471.0,12720.0
417.0,470.0,12714.0
418.0,471.0,12708.0
417.0,471.0,12717.0
418.0,470.0,12711.0
417.0,472.0,12721.0
418.0,471.0,12715.0
418.0,470.0,12716.0
419.0,471.0,12710.0
419.0,470.0,12712.0
420.0,470.0,12706.0
419.0,470.0,12716.0
418.0,469.0,12726.0
419.0,469.0,12720.0
417.0,471.0,12737.0
416.0,469.0,12747.0
416.0,469.0,12749.0
414.0,469.0,12766.0
412.0,470.0,12783.0
414.0,469.0,12769.0
412.0,468.0,12786.0
412.0,468.0,12787.0
411.0,468.0,12796.0
412.0,468.0,12789.0
411.0,469.0,12798.0
410.0,467.0,12807.0
409.0,468.0,12816.0
409.0,468.0,12817.0
405.0,468.0,12850.0
404.0,468.0,12858.0
403.0,469.0,12866.0
400.0,468.0,12890.0
400.0,468.0,12890.0
400.0,468.0,12890.0
398.0,468.0,12906.0
399.0,467.0,12898.0
400.0,467.0,12890.0
398.0,469.0,12906.0
398.0,468.0,12906.0
396.0,469.0,12921.0
397.0,468.0,12913.0
396.0,468.0,12921.0
395.0,468.0,12928.0
394.0,469.0,12936.0
393.0,469.0,12943.0
395.0,470.0,12926.0
392.0,469.0,12950.0
394.0,470.0,12933.0
394.0,470.0,12932.0
394.0,469.0,12932.0
397.0,470.0,12907.0
396.0,469.0,12915.0
398.0,468.0,12899.0
398.0,470.0,12899.0
398.0,470.0,12898.0
398.0,470.0,12898.0
397.0,471.0,12906.0
398.0,470.0,12898.0
398.0,471.0,12898.0
398.0,471.0,12897.0
399.0,470.0,12889.0
402.0,471.0,12865.0
403.0,470.0,12858.0
403.0,471.0,12858.0
408.0,472.0,12819.0
406.0,470.0,12835.0
406.0,471.0,12836.0
410.0,472.0,12805.0
407.0,471.0,12830.0
407.0,471.0,12830.0
411.0,471.0,12800.0
408.0,472.0,12824.0
410.0,472.0,12809.0
410.0,471.0,12810.0
412.0,472.0,12796.0
411.0,472.0,12805.0
414.0,471.0,12782.0
414.0,471.0,12783.0
415.0,471.0,12777.0
417.0,471.0,12763.0
416.0,471.0,12772.0
417.0,471.0,12766.0
416.0,471.0,12776.0
416.0,471.0,12777.0
415.0,471.0,12787.0
415.0,471.0,12788.0
414.0,471.0,12798.0
415.0,471.0,12791.0
415.0,471.0,12793.0
415.0,469.0,12794.0
414.0,470.0,12803.0
416.0,470.0,12789.0
414.0,470.0,12806.0
413.0,470.0,12816.0
413.0,469.0,12817.0
412.0,470.0,12826.0
409.0,471.0,12851.0
407.0,470.0,12868.0
410.0,470.0,12845.0
408.0,470.0,12862.0
407.0,468.0,12870.0
407.0,470.0,12871.0
405.0,469.0,12888.0
404.0,469.0,12896.0
407.0,469.0,12873.0
404.0,469.0,12897.0
403.0,468.0,12905.0
402.0,470.0,12914.0
401.0,469.0,12922.0
400.0,470.0,12930.0
400.0,469.0,12930.0
398.0,469.0,12945.0
400.0,470.0,12929.0
396.0,469.0,12961.0
397.0,469.0,12953.0
396.0,469.0,12960.0
396.0,470.0,12960.0
397.0,471.0,12952.0
398.0,470.0,12943.0
397.0,469.0,12951.0
396.0,469.0,12959.0
399.0,469.0,12935.0
395.0,470.0,12966.0
396.0,470.0,12958.0
394.0,471.0,12973.0
396.0,471.0,12957.0
395.0,471.0,12964.0
396.0,470.0,12956.0
397.0,472.0,12948.0
398.0,470.0,12939.0
398.0,471.0,12939.0
400.0,471.0,12923.0
400.0,472.0,12923.0
400.0,471.0,12923.0
401.0,471.0,12915.0
402.0,472.0,12907.0
402.0,472.0,12908.0
402.0,471.0,12908.0
402.0,472.0,12908.0
404.0,473.0,12892.0
403.0,473.0,12901.0
404.0,471.0,12893.0
405.0,472.0,12886.0
407.0,472.0,12870.0
407.0,472.0,12871.0
408.0,472.0,12864.0
409.0,472.0,12857.0
409.0,472.0,12858.0
411.0,471.0,12843.0
411.0,474.0,12844.0
412.0,473.0,12837.0
411.0,472.0,12846.0
414.0,473.0,12824.0
411.0,472.0,12849.0
